Format ID,AWSID,Year,Month,Day,Hour,Minute,MotusID,GNSSLowI,Lat_Low,Long_Low,GNSSHighI,Lat_High,Long_High,MultiMsgI,MsgNo,NoofMsg,StatsI,Hm0,WPDir,WPDirSwell,WMDir,WPDirWind,Tm02,Tp,Tswell,Twind,Hswell,Hwind,Hmax,Hcrest,Htrough,Tmax,Tz,H13,WMSpr,EngI,Vin,Iin,SpectralI,NoHzB,B1E,B1A1,B1A2,B1B1,B1B2,K1,B2E,B2A1,B2A2,B2B1,B2B2,K2,B3E,B3A1,B3A2,B3B1,B3B2,K3,B4E,B4A1,B4A2,B4B1,B4B2,K4,B5E,B5A1,B5A2,B5B1,B5B2,K5,B6E,B6A1,B6A2,B6B1,B6B2,K6,B7E,B7A1,B7A2,B7B1,B7B2,K7,B8E,B8A1,B8A2,B8B1,B8B2,K8,B9E,B9A1,B9A2,B9B1,B9B2,K9,B10E,B10A1,B10A2,B10B1,B10B2,K10,B11E,B11A1,B11A2,B11B1,B11B2,K11,B12E,B12A1,B12A2,B12B1,B12B2,K12,B13E,B13A1,B13A2,B13B1,B13B2,K13,B14E,B14A1,B14A2,B14B1,B14B2,K14,B15E,B15A1,B15A2,B15B1,B15B2,K15,B16E,B16A1,B16A2,B16B1,B16B2,K16,B17E,B17A1,B17A2,B17B1,B17B2,K17,B18E,B18A1,B18A2,B18B1,B18B2,K18,B9E,B19A1,B19A2,B19B1,B19B2,K19,B20E,B20A1,B20A2,B20B1,B20B2,K20,B21E,B21A1,B21A2,B21B1,B21B2,K21,B22E,B22A1,B22A2,B22B1,B22B2,K22,B23E,B23A1,B23A2,B23B1,B23B2,K23,B24E,B24A1,B24A2,B24B1,B24B2,K24,B25E,B25A1,B25A2,B25B1,B25B2,K25,B26E,B26A1,B26A2,B26B1,B26B2,K26,B27E,B27A1,B27A2,B27B1,B27B2,K27,B28E,B28A1,B28A2,B28B1,B28B2,K28,B29E,B29A1,B29A2,B29B1,B29B2,K29,B30E,B30A1,B30A2,B30B1,B30B2,K30,B31E,B31A1,B31A2,B31B1,B31B2,K31,B32E,B32A1,B32A2,B32B1,B32B2,K32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,13,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.3,246,248,252,246,5.3,6.9,11.1,6.9,0.6,2.3,3.4,1.6,2.1,7.3,5.4,2.2,38,1,11.4,39,1,32,0.472,0.0359,-0.4467,0.0242,-0.4215,0.12,0.079,0.0707,-0.0993,-0.0029,-0.094,0.06,0.049,-0.1556,0.2537,-0.1677,0.0718,0.08,0.029,-0.1004,0.061,-0.1444,0.0061,0.07,0.036,-0.0155,0.1502,0.0947,-0.0664,0.1,0.036,0.0367,0.0563,-0.1706,-0.1716,0.11,0.527,-0.22,-0.2167,-0.4747,-0.2294,0.53,0.908,-0.2448,-0.4655,-0.5419,0.1421,0.65,1.589,-0.2683,-0.4293,-0.5488,0.4689,0.63,1.776,-0.2685,-0.2287,-0.4671,0.3348,0.61,3.078,-0.0578,-0.4335,-0.4474,0.1743,0.68,4.071,-0.3515,-0.3829,-0.505,0.3856,0.56,2.25,-0.2014,-0.2015,-0.4009,0.129,0.45,1.453,-0.2457,-0.0906,-0.5188,0.4961,0.38,2.145,-0.1351,-0.7824,-0.7881,0.262,0.51,1.7,-0.05,-0.737,-0.8101,-0.0049,0.59,1.42,-0.243,-0.5132,-0.7721,0.4413,0.58,0.952,-0.3351,-0.4414,-0.6371,0.4483,0.55,0.68,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,14,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2,278,254,266,278,5.5,7.5,10.2,7.5,0.6,1.9,3.4,1.8,2,6.5,5.5,2,45,1,11.4,39,1,32,0.118,0.2958,0.2436,0.1615,-0.4553,0.08,0.07,0.3954,0.2182,-0.0284,-0.3666,0.11,0.036,0.0675,0.1474,-0.0391,0.2402,0.08,0.04,-0.1681,0.4448,-0.1417,0.5764,0.08,0.025,-0.0031,0.0689,-0.376,0.3791,0.08,0.03,-0.2416,0.1905,-0.002,0.4088,0.09,0.349,-0.0339,-0.0877,-0.3508,0.4191,0.39,1.206,-0.1946,-0.4315,-0.7144,0.5065,0.61,1.13,0.0465,-0.2927,-0.5423,0.0589,0.65,1.35,0.1603,-0.3479,-0.5397,-0.0949,0.68,4.035,0.0923,-0.5375,-0.6246,0.2412,0.69,1.68,-0.0238,-0.3405,-0.4842,0.5415,0.5,1.713,-0.1663,-0.6914,-0.7267,0.4532,0.36,2.283,-0.2206,-0.6067,-0.685,0.426,0.47,1.286,-0.188,-0.6171,-0.7369,0.3121,0.43,0.526,-0.187,-0.3314,-0.6015,0.1856,0.38,0.545,-0.0846,-0.5493,-0.6953,0.2951,0.48,0.44,0.028,-0.4175,-0.6709,0.0491,0.47,0.521,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,15,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,2.3,236,227,248,236,5.6,6.6,10.7,6.6,0.6,2.2,3.6,2.3,2,7.8,5.6,2.1,23,1,11.4,39,1,32,0.143,0.3401,0.1114,-0.4246,-0.2261,0.08,0.21,0.4608,0.1385,-0.3084,-0.4431,0.1,0.244,0.2946,0.6836,0.1138,-0.1565,0.11,0.211,0.1368,0.7104,-0.0261,0.0524,0.11,0.148,-0.1343,0.5433,0.0318,0.4016,0.1,0.173,-0.2062,0.5675,-0.1748,0.2184,0.13,0.155,-0.1884,0.3607,-0.1122,0.4522,0.18,1.039,-0.2693,0.2308,-0.2903,0.467,0.41,1.077,-0.1406,-0.1014,-0.3624,0.3451,0.47,3.442,-0.1066,-0.0467,-0.5185,0.3575,0.59,3.818,-0.1358,-0.2063,-0.4913,0.526,0.66,2.549,-0.2006,-0.2348,-0.527,0.6369,0.56,3.225,-0.4105,-0.3405,-0.5894,0.7825,0.45,2.737,-0.3925,-0.3353,-0.626,0.7039,0.5,1.602,-0.3643,-0.1388,-0.5856,0.6091,0.44,1.024,-0.1847,-0.4982,-0.6281,0.2847,0.51,1.076,-0.246,-0.4514,-0.6591,0.2844,0.53,1.284,-0.1885,-0.6565,-0.8021,0.2557,0.52,1.028,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,16,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.6,239,258,247,239,5.8,7.1,10.2,7.1,0.5,2.5,3.5,2.3,2.1,8,5.7,2.2,37,1,11.4,39,1,32,0.169,0.4341,-0.2578,-0.1261,-0.0381,0.1,0.111,0.1637,0.1757,-0.1147,-0.5095,0.1,0.206,0.082,0.4846,0.0136,-0.4383,0.1,0.162,-0.0037,0.4587,-0.004,0.0282,0.1,0.091,-0.1638,0.3746,-0.27,-0.0177,0.11,0.096,-0.1542,0.3304,0.0312,0.0224,0.12,0.122,-0.3473,0.468,-0.1063,0.2065,0.15,0.684,-0.1035,-0.2038,-0.339,0.3207,0.39,2.211,-0.2443,-0.1901,-0.5387,0.4622,0.66,2.734,-0.2083,-0.1242,-0.5447,0.4178,0.65,6.024,-0.0186,-0.4024,-0.5691,0.4567,0.68,6.401,-0.2925,0.0413,-0.4919,0.7323,0.52,2.473,-0.2644,-0.0664,-0.5063,0.6156,0.57,3.135,-0.5187,-0.1305,-0.5868,0.6943,0.54,1.369,-0.4907,0.0586,-0.5532,0.6552,0.46,1.846,-0.3344,-0.3486,-0.6368,0.4376,0.53,1.11,-0.2428,-0.5523,-0.704,0.3709,0.57,0.793,-0.4178,-0.2836,-0.6323,0.5118,0.56,0.804,-0.17,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,17,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.7,266,250,257,266,5.6,8.3,10.2,8.3,0.4,2.7,3.5,2,2.2,6,5.4,2.5,46,1,11.4,39,1,32,0.322,0.1439,0.0896,0.0092,-0.1352,0.09,0.134,0.0213,-0.231,0.1176,-0.0808,0.09,0.063,-0.2597,-0.0328,-0.145,0.1587,0.06,0.027,-0.1444,-0.0429,-0.0274,0.0677,0.06,0.027,-0.1947,0.36,-0.163,0.2514,0.07,0.041,-0.221,0.2065,-0.0462,0.041,0.09,0.087,-0.1417,0.0719,-0.0918,-0.1371,0.16,0.309,-0.1938,-0.4185,-0.459,0.2239,0.28,2.028,-0.1172,-0.4485,-0.6496,0.1444,0.72,6.276,-0.0703,-0.3847,-0.5629,0.3717,0.74,5.118,0.0252,-0.444,-0.2001,0.0893,0.69,3.208,-0.1262,-0.133,-0.354,0.1882,0.54,3.997,-0.2262,-0.4678,-0.5293,0.4503,0.44,3.098,-0.3169,-0.3141,-0.5519,0.2081,0.4,3.541,-0.2094,-0.5918,-0.7045,0.3895,0.58,1.832,-0.2378,-0.6058,-0.7951,0.4472,0.54,1.335,-0.1132,-0.6441,-0.8524,0.1926,0.59,1.265,-0.0949,-0.7157,-0.7927,0.1659,0.71,0.448,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,18,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.7,279,274,265,279,5.3,7.8,10.2,7.8,0.3,2.7,3.8,2.1,2.4,8,5.2,2.6,44,1,11.4,39,1,32,0.156,0.05,0.0011,0.0076,0.2224,0.07,0.081,0.1476,-0.0532,0.1029,0.1633,0.08,0.041,0.003,0.2064,-0.186,0.0273,0.07,0.027,-0.1468,-0.1604,0.1865,-0.3768,0.07,0.046,-0.009,-0.3765,0.0486,0.0662,0.11,0.051,0.0421,-0.342,0.2378,0.1342,0.15,0.05,-0.1453,0.0128,-0.1249,-0.0816,0.11,0.184,-0.0982,-0.1592,0.0982,-0.2535,0.27,1.256,-0.0034,-0.2575,-0.3237,-0.2642,0.56,4.235,-0.1122,-0.5485,-0.2529,-0.0996,0.65,8.76,0.0594,-0.7342,-0.3631,-0.0194,0.65,3.792,-0.0582,-0.4974,-0.3253,-0.2321,0.43,2.971,-0.094,-0.6964,-0.5697,0.1485,0.4,2.874,-0.0213,-0.6225,-0.7364,0.0863,0.43,2.11,-0.0682,-0.4818,-0.7065,-0.0111,0.44,1.464,-0.0924,-0.6636,-0.7741,0.0382,0.51,0.998,-0.1481,-0.3009,-0.6481,0.0643,0.49,1.309,-0.1367,-0.5808,-0.8087,0.1665,0.68,0.999,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,19,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.5,214,250,264,214,5.2,7.3,10.2,7.3,0.4,2.5,4.5,2.9,2.6,6.3,5.3,2.6,75,1,11.4,39,1,32,0.082,0.1421,0.5938,-0.0539,0.0732,0.05,0.069,0.074,0.075,-0.15,0.5663,0.06,0.094,-0.0782,-0.0847,0.1053,0.4121,0.07,0.119,-0.1561,-0.3927,0.1477,0.2732,0.1,0.113,-0.0235,-0.2502,0.0787,0.6151,0.09,0.084,0.1737,-0.1681,0.154,0.6136,0.08,0.085,0.0004,-0.444,0.139,-0.1988,0.12,0.296,-0.0398,-0.2655,-0.0188,0.3944,0.26,1.281,0.0112,-0.4805,-0.2882,-0.0947,0.58,3.081,-0.0395,-0.5549,-0.2121,-0.2964,0.71,4.633,-0.0482,-0.7408,-0.2794,0.3382,0.72,4.298,-0.1511,-0.8513,-0.2023,0.1157,0.55,2.956,-0.0479,-0.7788,-0.5544,0.2106,0.48,1.837,-0.107,-0.4419,-0.5716,-0.0099,0.49,1.686,-0.0025,-0.4671,-0.6105,-0.081,0.51,1.61,-0.0644,-0.3683,-0.647,0.0072,0.58,2.422,0.0599,-0.5678,-0.7529,-0.1678,0.61,1.42,-0.0435,-0.5544,-0.7849,-0.0417,0.75,1.049,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,20,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.5,259,269,256,259,5.1,6.9,10.2,6.9,0.5,2.5,3.7,2.2,2.1,6.5,5,2.4,33,1,11.4,39,1,32,0.096,0.4042,0.5644,-0.1186,-0.0822,0.1,0.131,0.1452,0.3387,-0.0943,0.6077,0.08,0.118,-0.2394,0.1185,-0.0911,0.6405,0.1,0.203,-0.1885,0.0372,0.0076,0.7912,0.1,0.24,-0.1623,-0.1816,0.0446,0.8022,0.14,0.175,-0.0306,-0.2347,0.0663,0.6241,0.15,0.162,-0.1419,-0.3675,0.0994,0.4578,0.19,0.278,0.0642,-0.3474,-0.1916,0.2818,0.3,1.302,-0.1061,-0.3752,-0.4737,0.3017,0.57,4.523,-0.2525,-0.6085,-0.567,0.5219,0.85,3.376,-0.1803,-0.6313,-0.4232,0.2754,0.76,4.031,-0.0448,-0.8463,-0.3574,0.1275,0.65,3.146,-0.0808,-0.8757,-0.4546,0.3978,0.47,1.942,-0.1784,-0.7902,-0.6284,0.39,0.49,1.458,-0.2392,-0.5275,-0.5873,0.4395,0.54,1.408,-0.1703,-0.5613,-0.7391,0.2816,0.52,1.501,-0.0859,-0.5271,-0.7569,-0.0085,0.67,1.294,-0.1429,-0.4983,-0.7298,0.1467,0.67,0.8,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,21,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.3,261,269,261,261,5.3,8.5,10.2,8.5,0.5,2.3,3.8,2.1,1.8,6.3,5.3,2.2,42,1,11.4,39,1,32,0.01,0.628,0.5925,0.1129,0.1888,0.05,0.021,-0.3387,0.7172,0.0533,0.3778,0.06,0.095,-0.1569,0.4617,0.0526,0.7744,0.1,0.286,-0.2244,0.1871,0.0489,0.8661,0.13,0.228,-0.1844,-0.0619,0.0096,0.8876,0.14,0.09,-0.0612,-0.2047,0.0144,0.7274,0.13,0.105,0.0608,-0.231,-0.0327,0.6676,0.17,0.596,-0.0352,-0.4907,-0.558,0.2895,0.43,2.692,0.0815,-0.616,-0.7016,0.0996,0.71,4.03,-0.0912,-0.4623,-0.5221,0.4011,0.89,3.075,-0.1535,-0.5375,-0.5151,0.4541,0.7,2.234,-0.1114,-0.7373,-0.3451,0.4606,0.6,1.488,-0.2352,-0.7504,-0.5705,0.5424,0.5,1.44,-0.1591,-0.7687,-0.7575,0.3375,0.47,1.637,-0.116,-0.8231,-0.851,0.2183,0.5,1.596,-0.1186,-0.7771,-0.8285,0.2877,0.57,0.887,-0.1645,-0.5605,-0.7664,0.2804,0.53,0.64,-0.0758,-0.4425,-0.6679,-0.1161,0.61,1.205,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,22,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.3,250,252,256,250,5.3,7.5,10.2,7.5,0.6,2.2,3.3,2.1,1.8,6.8,5.2,2.2,51,1,11.4,39,1,32,0.052,-0.264,0.5779,-0.0967,-0.093,0.06,0.065,-0.0718,0.6472,0.2134,0.1274,0.07,0.109,-0.2729,0.5882,0.1106,0.5074,0.08,0.167,-0.0867,0.23,0.1554,0.8086,0.1,0.105,-0.0779,0.0584,0.023,0.7521,0.12,0.098,-0.0442,-0.1565,0.002,0.5893,0.14,0.182,-0.1901,-0.1618,0.0107,0.4684,0.18,1.427,-0.1965,-0.6264,-0.434,0.3819,0.58,2.316,-0.0857,-0.6298,-0.5193,0.2751,0.85,1.65,0.0496,-0.1411,-0.2965,0.3804,0.75,3.472,-0.096,-0.6596,-0.4584,0.2201,0.84,1.739,-0.1432,-0.4997,-0.3638,0.5592,0.49,2.463,-0.2067,-0.8233,-0.6393,0.3972,0.54,1.539,-0.1844,-0.7184,-0.7155,0.5247,0.45,2.048,-0.1606,-0.7401,-0.8,0.4549,0.55,1.335,-0.2987,-0.4597,-0.7723,0.4196,0.61,1.245,-0.2088,-0.4843,-0.7748,0.3158,0.63,1.137,0.0036,-0.5785,-0.7885,0.0201,0.77,0.658,-0.18,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,62045,2026,6,2,23,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,2.1,269,269,262,269,5.3,9.5,10.2,9.5,0.6,2,3.7,1.9,1.8,5.3,5.3,2,32,1,11.4,39,1,32,0.02,-0.0959,0.7622,0.1169,0.1423,0.04,0.019,-0.1245,0.485,0.2255,0.2921,0.05,0.022,0.1389,0.237,0.3268,0.3448,0.09,0.04,-0.1697,0.0832,-0.1502,0.7271,0.12,0.019,-0.1985,-0.1738,-0.2955,0.4098,0.09,0.029,0.1077,-0.5217,-0.0516,0.257,0.14,0.176,0.027,-0.5097,-0.3202,0.0741,0.42,1.844,0.0299,-0.5971,-0.5887,0.0059,0.93,3.63,-0.0139,-0.6651,-0.6547,0.2447,1,1.815,0.0757,-0.368,-0.3479,0.3822,0.71,1.781,0.0153,-0.5708,-0.2193,0.2584,0.66,1.641,-0.0672,-0.7613,-0.1836,0.513,0.33,2.1,-0.2111,-0.6943,-0.6211,0.3684,0.47,1.411,-0.2236,-0.6461,-0.5794,0.2302,0.46,1.189,-0.251,-0.474,-0.762,0.352,0.52,0.688,-0.1569,-0.5615,-0.7679,0.2355,0.49,0.884,-0.1648,-0.6321,-0.8019,0.2917,0.76,0.817,-0.013,-0.5344,-0.8186,-0.0269,0.68,0.875,-0.3078,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
