Format ID,AWSID,Year,Month,Day,Hour,Minute,MotusID,GNSSLowI,Lat_Low,Long_Low,GNSSHighI,Lat_High,Long_High,MultiMsgI,MsgNo,NoofMsg,StatsI,Hm0,WPDir,WPDirSwell,WMDir,WPDirWind,Tm02,Tp,Tswell,Twind,Hswell,Hwind,Hmax,Hcrest,Htrough,Tmax,Tz,H13,WMSpr,EngI,Vin,Iin,SpectralI,NoHzB,B1E,B1A1,B1A2,B1B1,B1B2,K1,B2E,B2A1,B2A2,B2B1,B2B2,K2,B3E,B3A1,B3A2,B3B1,B3B2,K3,B4E,B4A1,B4A2,B4B1,B4B2,K4,B5E,B5A1,B5A2,B5B1,B5B2,K5,B6E,B6A1,B6A2,B6B1,B6B2,K6,B7E,B7A1,B7A2,B7B1,B7B2,K7,B8E,B8A1,B8A2,B8B1,B8B2,K8,B9E,B9A1,B9A2,B9B1,B9B2,K9,B10E,B10A1,B10A2,B10B1,B10B2,K10,B11E,B11A1,B11A2,B11B1,B11B2,K11,B12E,B12A1,B12A2,B12B1,B12B2,K12,B13E,B13A1,B13A2,B13B1,B13B2,K13,B14E,B14A1,B14A2,B14B1,B14B2,K14,B15E,B15A1,B15A2,B15B1,B15B2,K15,B16E,B16A1,B16A2,B16B1,B16B2,K16,B17E,B17A1,B17A2,B17B1,B17B2,K17,B18E,B18A1,B18A2,B18B1,B18B2,K18,B9E,B19A1,B19A2,B19B1,B19B2,K19,B20E,B20A1,B20A2,B20B1,B20B2,K20,B21E,B21A1,B21A2,B21B1,B21B2,K21,B22E,B22A1,B22A2,B22B1,B22B2,K22,B23E,B23A1,B23A2,B23B1,B23B2,K23,B24E,B24A1,B24A2,B24B1,B24B2,K24,B25E,B25A1,B25A2,B25B1,B25B2,K25,B26E,B26A1,B26A2,B26B1,B26B2,K26,B27E,B27A1,B27A2,B27B1,B27B2,K27,B28E,B28A1,B28A2,B28B1,B28B2,K28,B29E,B29A1,B29A2,B29B1,B29B2,K29,B30E,B30A1,B30A2,B30B1,B30B2,K30,B31E,B31A1,B31A2,B31B1,B31B2,K31,B32E,B32A1,B32A2,B32B1,B32B2,K32
128,62047,2026,7,2,16,0,133,1,49.91,-2.9,0,0,0,0,0,0,1,1.6,252,257,235,252,5.1,9.8,10.2,9.8,0.5,1.5,1.8,1.1,1,6.8,5,1.2,48,1,11.4,39,1,32,0.021,0.2359,-0.2788,-0.4297,-0.8332,0.11,0.012,0.3642,0.0479,-0.5249,-0.6591,0.13,0.024,0.2815,0.4844,-0.2789,-0.6295,0.12,0.047,0.2994,0.7599,-0.2732,-0.3542,0.13,0.06,0.0102,0.8047,-0.1619,0.1894,0.14,0.041,-0.0712,0.8287,-0.0889,0.3261,0.14,0.074,-0.0403,0.6047,-0.1073,0.6215,0.16,0.98,-0.067,0.1765,-0.4516,0.669,0.49,1.234,-0.2627,0.1139,-0.5254,0.7743,0.57,0.83,-0.2963,0.1061,-0.5028,0.8189,0.52,0.493,-0.2835,0.0752,-0.4952,0.82,0.48,0.84,-0.3738,0.1544,-0.4829,0.8934,0.47,0.667,-0.5307,0.155,-0.5183,0.9334,0.37,0.918,-0.5749,0.1038,-0.5388,0.9545,0.4,0.8,-0.63,0.0527,-0.5901,0.9661,0.39,0.906,-0.6224,-0.0279,-0.629,0.9061,0.44,0.873,-0.5316,-0.1915,-0.671,0.7637,0.55,0.715,-0.526,-0.2336,-0.6769,0.8272,0.54,0.34,-0.3402,-0.22,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,17,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.6,224,256,235,224,4.9,5.7,10.2,5.7,0.3,1.6,2.2,1.2,1.1,6.3,4.9,1.3,26,1,11.4,39,1,32,0.011,0.3177,-0.1837,-0.483,-0.9538,0.05,0.046,0.0134,0.2529,-0.2226,-0.8657,0.08,0.06,0.0216,0.6737,-0.24,-0.5359,0.1,0.027,0.0147,0.8081,-0.1291,-0.349,0.09,0.032,-0.1834,0.8937,-0.1131,0.0817,0.09,0.02,-0.3508,0.7061,-0.2175,0.3725,0.1,0.034,-0.1889,0.4983,-0.2263,0.6811,0.12,0.313,-0.0629,0.1151,-0.4698,0.6319,0.53,0.81,-0.3268,-0.1798,-0.6561,0.7346,0.77,0.763,-0.3879,-0.1089,-0.5995,0.8187,0.72,1.055,-0.25,0.0335,-0.4727,0.8386,0.68,1.134,-0.3431,0.2192,-0.3875,0.9215,0.5,0.964,-0.5716,0.1922,-0.4748,0.8995,0.43,0.489,-0.626,0.1701,-0.5406,0.9162,0.42,1.141,-0.5966,0.0443,-0.5646,0.6632,0.52,1.128,-0.5947,-0.0661,-0.6067,0.7191,0.61,0.486,-0.4717,-0.3348,-0.6872,0.6067,0.54,1.033,-0.5052,-0.3083,-0.699,0.7131,0.63,0.755,-0.4,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,17,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.6,224,256,235,224,4.9,5.7,10.2,5.7,0.3,1.6,2.2,1.2,1.1,6.3,4.9,1.3,26,1,11.4,39,1,32,0.011,0.3177,-0.1837,-0.483,-0.9538,0.05,0.046,0.0134,0.2529,-0.2226,-0.8657,0.08,0.06,0.0216,0.6737,-0.24,-0.5359,0.1,0.027,0.0147,0.8081,-0.1291,-0.349,0.09,0.032,-0.1834,0.8937,-0.1131,0.0817,0.09,0.02,-0.3508,0.7061,-0.2175,0.3725,0.1,0.034,-0.1889,0.4983,-0.2263,0.6811,0.12,0.313,-0.0629,0.1151,-0.4698,0.6319,0.53,0.81,-0.3268,-0.1798,-0.6561,0.7346,0.77,0.763,-0.3879,-0.1089,-0.5995,0.8187,0.72,1.055,-0.25,0.0335,-0.4727,0.8386,0.68,1.134,-0.3431,0.2192,-0.3875,0.9215,0.5,0.964,-0.5716,0.1922,-0.4748,0.8995,0.43,0.489,-0.626,0.1701,-0.5406,0.9162,0.42,1.141,-0.5966,0.0443,-0.5646,0.6632,0.52,1.128,-0.5947,-0.0661,-0.6067,0.7191,0.61,0.486,-0.4717,-0.3348,-0.6872,0.6067,0.54,1.033,-0.5052,-0.3083,-0.699,0.7131,0.63,0.755,-0.4,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,18,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.6,255,177,255,255,4.5,9.5,10.2,9.5,0.2,1.6,2,1.2,1,7.8,4.5,1.4,62,1,11.4,39,1,32,0.017,-0.3659,0.0723,-0.0283,0.0266,0.04,0.018,-0.297,0.1926,-0.1267,-0.2671,0.06,0.006,-0.3926,0.2231,0.0087,-0.1987,0.05,0.007,-0.2686,0.2406,-0.1734,-0.1237,0.06,0.008,-0.255,0.2291,-0.1547,-0.113,0.08,0.014,-0.2638,0.2386,-0.1023,-0.0833,0.1,0.01,0.0092,-0.1519,-0.3505,0.0038,0.13,0.072,-0.2514,-0.112,0.0619,-0.0165,0.36,0.983,-0.0939,-0.2519,-0.3884,-0.1403,1,0.571,-0.1468,-0.2424,-0.4085,0.1064,0.47,0.648,-0.3226,0.077,-0.0783,-0.2175,0.39,0.667,-0.0209,-0.1957,-0.1367,0.1088,0.29,0.897,-0.3241,0.0006,-0.3555,0.5013,0.37,0.946,-0.3022,-0.3651,-0.6575,0.37,0.4,0.677,-0.1671,-0.6615,-0.7245,0.2212,0.44,0.62,-0.1495,-0.4122,-0.6475,0.177,0.6,0.831,-0.1753,-0.6718,-0.8366,0.2241,0.66,0.737,-0.1699,-0.7451,-0.8175,0.2057,0.74,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,18,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.6,255,177,255,255,4.5,9.5,10.2,9.5,0.2,1.6,2,1.2,1,7.8,4.5,1.4,62,1,11.4,39,1,32,0.017,-0.3659,0.0723,-0.0283,0.0266,0.04,0.018,-0.297,0.1926,-0.1267,-0.2671,0.06,0.006,-0.3926,0.2231,0.0087,-0.1987,0.05,0.007,-0.2686,0.2406,-0.1734,-0.1237,0.06,0.008,-0.255,0.2291,-0.1547,-0.113,0.08,0.014,-0.2638,0.2386,-0.1023,-0.0833,0.1,0.01,0.0092,-0.1519,-0.3505,0.0038,0.13,0.072,-0.2514,-0.112,0.0619,-0.0165,0.36,0.983,-0.0939,-0.2519,-0.3884,-0.1403,1,0.571,-0.1468,-0.2424,-0.4085,0.1064,0.47,0.648,-0.3226,0.077,-0.0783,-0.2175,0.39,0.667,-0.0209,-0.1957,-0.1367,0.1088,0.29,0.897,-0.3241,0.0006,-0.3555,0.5013,0.37,0.946,-0.3022,-0.3651,-0.6575,0.37,0.4,0.677,-0.1671,-0.6615,-0.7245,0.2212,0.44,0.62,-0.1495,-0.4122,-0.6475,0.177,0.6,0.831,-0.1753,-0.6718,-0.8366,0.2241,0.66,0.737,-0.1699,-0.7451,-0.8175,0.2057,0.74,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,19,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,55,247,270,55,4.5,7.3,10.2,7.3,0.1,1.5,2.2,1.3,1.4,4.3,4.5,1.5,88,1,11.4,39,1,32,0.006,-0.1923,-0.1868,-0.0028,-0.0154,0.03,0.006,-0.0477,0.2506,0.1409,-0.2161,0.05,0.006,0.1876,0.1141,0.1962,0.0961,0.05,0.006,-0.0848,0.1543,0.3075,0.0653,0.06,0.01,-0.3111,0.3425,-0.1033,0.1231,0.09,0.017,-0.3203,0.2042,-0.2267,0.2043,0.14,0.01,-0.0495,-0.0283,-0.0439,0.2096,0.11,0.051,-0.1274,0.0203,-0.0855,0.4027,0.29,0.513,0.0683,-0.5324,-0.509,-0.0206,0.68,0.82,0.1444,-0.4573,-0.1121,0.2283,0.71,0.931,0.2343,-0.2676,0.0378,0.0369,0.55,0.885,-0.1335,-0.464,-0.0364,0.2392,0.36,0.411,-0.2652,-0.3047,-0.4521,0.5306,0.27,0.553,-0.0947,-0.6569,-0.7669,0.2085,0.39,0.762,-0.1226,-0.6837,-0.7457,0.2853,0.56,0.473,-0.2258,-0.5271,-0.7407,0.2931,0.53,0.728,-0.0846,-0.8703,-0.864,0.0713,0.62,0.664,-0.1461,-0.6148,-0.8169,0.1819,0.66,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,19,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,55,247,270,55,4.5,7.3,10.2,7.3,0.1,1.5,2.2,1.3,1.4,4.3,4.5,1.5,88,1,11.4,39,1,32,0.006,-0.1923,-0.1868,-0.0028,-0.0154,0.03,0.006,-0.0477,0.2506,0.1409,-0.2161,0.05,0.006,0.1876,0.1141,0.1962,0.0961,0.05,0.006,-0.0848,0.1543,0.3075,0.0653,0.06,0.01,-0.3111,0.3425,-0.1033,0.1231,0.09,0.017,-0.3203,0.2042,-0.2267,0.2043,0.14,0.01,-0.0495,-0.0283,-0.0439,0.2096,0.11,0.051,-0.1274,0.0203,-0.0855,0.4027,0.29,0.513,0.0683,-0.5324,-0.509,-0.0206,0.68,0.82,0.1444,-0.4573,-0.1121,0.2283,0.71,0.931,0.2343,-0.2676,0.0378,0.0369,0.55,0.885,-0.1335,-0.464,-0.0364,0.2392,0.36,0.411,-0.2652,-0.3047,-0.4521,0.5306,0.27,0.553,-0.0947,-0.6569,-0.7669,0.2085,0.39,0.762,-0.1226,-0.6837,-0.7457,0.2853,0.56,0.473,-0.2258,-0.5271,-0.7407,0.2931,0.53,0.728,-0.0846,-0.8703,-0.864,0.0713,0.62,0.664,-0.1461,-0.6148,-0.8169,0.1819,0.66,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,20,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,257,72,255,257,4.3,3.6,10.2,3.6,0.1,1.5,2.2,1.2,1.4,5.3,4.3,1.5,28,1,11.4,39,1,32,0.02,0.1219,0.7372,0.1683,-0.4215,0.07,0.016,0.2581,0.8376,0.2104,0.2172,0.06,0.011,-0.1379,0.6417,0.1901,0.5179,0.06,0.011,0.1033,0.3913,0.1451,0.8256,0.05,0.019,-0.0503,0.0749,0.0829,0.8776,0.08,0.024,-0.0845,-0.0395,0.0825,0.657,0.11,0.016,0.0741,-0.4967,0.2101,0.6131,0.1,0.024,0.1081,-0.6543,0.1764,0.4705,0.18,0.336,-0.1245,-0.6503,-0.5515,0.5295,0.66,0.71,0.0893,-0.5559,-0.505,0.4287,0.82,0.461,0.0763,-0.5515,-0.3676,0.4923,0.63,0.504,0.1188,-0.5865,-0.1322,0.637,0.51,0.552,-0.1753,-0.6476,-0.4701,0.6799,0.35,0.515,-0.2862,-0.6308,-0.686,0.6932,0.35,0.61,-0.3877,-0.564,-0.7504,0.6913,0.53,0.532,-0.3233,-0.5928,-0.7298,0.4137,0.51,0.474,-0.2608,-0.535,-0.7818,0.4506,0.63,0.785,-0.1466,-0.7297,-0.8478,0.1137,0.65,0.805,-0.2474,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,20,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,257,72,255,257,4.3,3.6,10.2,3.6,0.1,1.5,2.2,1.2,1.4,5.3,4.3,1.5,28,1,11.4,39,1,32,0.02,0.1219,0.7372,0.1683,-0.4215,0.07,0.016,0.2581,0.8376,0.2104,0.2172,0.06,0.011,-0.1379,0.6417,0.1901,0.5179,0.06,0.011,0.1033,0.3913,0.1451,0.8256,0.05,0.019,-0.0503,0.0749,0.0829,0.8776,0.08,0.024,-0.0845,-0.0395,0.0825,0.657,0.11,0.016,0.0741,-0.4967,0.2101,0.6131,0.1,0.024,0.1081,-0.6543,0.1764,0.4705,0.18,0.336,-0.1245,-0.6503,-0.5515,0.5295,0.66,0.71,0.0893,-0.5559,-0.505,0.4287,0.82,0.461,0.0763,-0.5515,-0.3676,0.4923,0.63,0.504,0.1188,-0.5865,-0.1322,0.637,0.51,0.552,-0.1753,-0.6476,-0.4701,0.6799,0.35,0.515,-0.2862,-0.6308,-0.686,0.6932,0.35,0.61,-0.3877,-0.564,-0.7504,0.6913,0.53,0.532,-0.3233,-0.5928,-0.7298,0.4137,0.51,0.474,-0.2608,-0.535,-0.7818,0.4506,0.63,0.785,-0.1466,-0.7297,-0.8478,0.1137,0.65,0.805,-0.2474,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,21,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,268,240,254,268,4.7,6.7,10.2,6.7,0.2,1.5,2.4,1.3,1.5,6,4.6,1.5,51,1,11.4,39,1,32,0.01,0.3427,0.6242,-0.1812,-0.1817,0.06,0.012,-0.0299,0.5594,0.2032,0.3883,0.08,0.022,-0.0444,0.6962,0.1299,0.4539,0.09,0.044,-0.099,0.4777,0.1427,0.694,0.1,0.041,0.0675,0.1291,0.0654,0.8735,0.11,0.042,0.1053,0.0117,0.0896,0.9104,0.1,0.037,0.0224,-0.0201,0.0269,0.8945,0.12,0.057,-0.2521,0.0108,-0.3163,0.64,0.21,0.26,0.1056,0.183,-0.2514,0.3634,0.57,0.795,0.0926,-0.2364,-0.4945,0.2179,0.82,1.043,-0.2573,-0.3928,-0.604,0.5437,0.8,1.196,-0.0356,-0.6154,-0.4804,0.5896,0.66,1.114,-0.0551,-0.4577,-0.404,0.669,0.57,0.396,-0.2295,-0.4572,-0.576,0.6808,0.39,0.749,-0.3168,-0.4779,-0.7824,0.6794,0.58,0.374,-0.3237,-0.4965,-0.7299,0.5234,0.54,0.783,-0.3555,-0.6059,-0.7978,0.5182,0.65,0.822,-0.2713,-0.7066,-0.8492,0.4514,0.74,0.575,-0.1663,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,21,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.5,268,240,254,268,4.7,6.7,10.2,6.7,0.2,1.5,2.4,1.3,1.5,6,4.6,1.5,51,1,11.4,39,1,32,0.01,0.3427,0.6242,-0.1812,-0.1817,0.06,0.012,-0.0299,0.5594,0.2032,0.3883,0.08,0.022,-0.0444,0.6962,0.1299,0.4539,0.09,0.044,-0.099,0.4777,0.1427,0.694,0.1,0.041,0.0675,0.1291,0.0654,0.8735,0.11,0.042,0.1053,0.0117,0.0896,0.9104,0.1,0.037,0.0224,-0.0201,0.0269,0.8945,0.12,0.057,-0.2521,0.0108,-0.3163,0.64,0.21,0.26,0.1056,0.183,-0.2514,0.3634,0.57,0.795,0.0926,-0.2364,-0.4945,0.2179,0.82,1.043,-0.2573,-0.3928,-0.604,0.5437,0.8,1.196,-0.0356,-0.6154,-0.4804,0.5896,0.66,1.114,-0.0551,-0.4577,-0.404,0.669,0.57,0.396,-0.2295,-0.4572,-0.576,0.6808,0.39,0.749,-0.3168,-0.4779,-0.7824,0.6794,0.58,0.374,-0.3237,-0.4965,-0.7299,0.5234,0.54,0.783,-0.3555,-0.6059,-0.7978,0.5182,0.65,0.822,-0.2713,-0.7066,-0.8492,0.4514,0.74,0.575,-0.1663,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,22,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.4,236,246,241,236,4.5,9.1,10.2,9.1,0.2,1.4,2,1.1,1,7.3,4.7,1.3,23,1,11.4,39,1,32,0.013,0.1962,0.4411,-0.2788,-0.5019,0.11,0.025,-0.1082,0.6672,-0.1406,0.4148,0.11,0.013,-0.3084,0.294,-0.2374,0.5969,0.1,0.009,-0.1931,0.5843,-0.0505,0.5237,0.09,0.013,-0.2618,0.0772,-0.2493,0.8076,0.1,0.015,0.2039,0.2213,0.1789,0.8059,0.09,0.02,0.0864,0.261,0.0784,0.7919,0.12,0.101,-0.0752,-0.1194,-0.3109,0.7089,0.42,0.986,-0.3406,-0.2474,-0.5339,0.7777,1.03,0.939,-0.3386,-0.3143,-0.5969,0.7909,1,0.454,0.0534,0.0596,-0.224,0.595,0.89,0.643,-0.0949,-0.3444,-0.2261,0.856,0.6,0.466,-0.1295,-0.1987,-0.2448,0.9281,0.42,0.354,-0.3878,-0.2845,-0.5559,0.8908,0.4,0.251,-0.5103,-0.2194,-0.6536,0.8623,0.42,0.628,-0.4194,-0.2043,-0.6584,0.8413,0.69,0.425,-0.4561,-0.1891,-0.6802,0.6674,0.73,0.288,-0.4107,-0.0543,-0.6296,0.6385,0.63,0.563,-0.3,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,22,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.4,236,246,241,236,4.5,9.1,10.2,9.1,0.2,1.4,2,1.1,1,7.3,4.7,1.3,23,1,11.4,39,1,32,0.013,0.1962,0.4411,-0.2788,-0.5019,0.11,0.025,-0.1082,0.6672,-0.1406,0.4148,0.11,0.013,-0.3084,0.294,-0.2374,0.5969,0.1,0.009,-0.1931,0.5843,-0.0505,0.5237,0.09,0.013,-0.2618,0.0772,-0.2493,0.8076,0.1,0.015,0.2039,0.2213,0.1789,0.8059,0.09,0.02,0.0864,0.261,0.0784,0.7919,0.12,0.101,-0.0752,-0.1194,-0.3109,0.7089,0.42,0.986,-0.3406,-0.2474,-0.5339,0.7777,1.03,0.939,-0.3386,-0.3143,-0.5969,0.7909,1,0.454,0.0534,0.0596,-0.224,0.595,0.89,0.643,-0.0949,-0.3444,-0.2261,0.856,0.6,0.466,-0.1295,-0.1987,-0.2448,0.9281,0.42,0.354,-0.3878,-0.2845,-0.5559,0.8908,0.4,0.251,-0.5103,-0.2194,-0.6536,0.8623,0.42,0.628,-0.4194,-0.2043,-0.6584,0.8413,0.69,0.425,-0.4561,-0.1891,-0.6802,0.6674,0.73,0.288,-0.4107,-0.0543,-0.6296,0.6385,0.63,0.563,-0.3,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
128,62047,2026,7,2,23,0,133,1,49.91,-2.89,0,0,0,0,0,0,1,1.2,272,273,257,272,4.4,8.8,10.2,8.8,0.2,1.1,2,1,1.1,4.3,4.4,1.2,35,1,11.4,39,1,32,0.006,0.2973,0.6502,0.0303,-0.3238,0.05,0.006,-0.0931,0.6471,0.228,-0.2019,0.05,0.004,-0.0312,0.762,0.1723,0.1291,0.05,0.004,0.0276,0.466,0.121,0.6879,0.06,0.006,-0.2378,0.3815,-0.0918,0.2704,0.09,0.004,-0.0698,0.3933,-0.2042,0.3845,0.09,0.013,0.0282,0.2534,-0.0314,0.5953,0.23,0.151,0.0238,-0.3142,-0.512,0.3936,0.83,0.483,0.0032,-0.7109,-0.7831,0.216,0.8,0.553,0.0849,-0.4071,-0.5207,0.0887,0.96,0.382,0.0621,-0.282,-0.2572,0.4109,0.8,0.403,-0.05,-0.471,-0.1644,0.7439,0.44,0.329,-0.2891,-0.4589,-0.5755,0.7411,0.28,0.437,-0.3598,-0.529,-0.7775,0.6482,0.43,0.371,-0.3322,-0.5538,-0.7291,0.6238,0.49,0.351,-0.2773,-0.6923,-0.7603,0.4583,0.58,0.237,-0.3751,-0.402,-0.6288,0.5937,0.62,0.177,-0.2574,-0.5945,-0.6389,0.3283,0.69,0.281,-0.1815,-0.6,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0
